UnitPrice	Quantity	Discount	Rev	CompanyName	Country	productName	Discontinued	CategoryName	Employee
3.6000	15	0.15	45.90	Chop-suey Chinese	Switzerland	Guaraná Fantástica	1	Beverages	Steven Buchanan
3.6000	28	0	100.80	Ernst Handel	Austria	Guaraná Fantástica	1	Beverages	Anne Dodsworth
3.6000	12	0.05	41.04	Magazzini Alimentari Riuniti	Italy	Guaraná Fantástica	1	Beverages	Nancy Davolio
3.6000	12	0	43.20	Berglunds snabbköp	Sweden	Guaraná Fantástica	1	Beverages	Andrew Fuller
3.6000	6	0	21.60	Romero y tomillo	Spain	Guaraná Fantástica	1	Beverages	Margaret Peacock
3.6000	10	0	36.00	Tortuga Restaurante	Mexico	Guaraná Fantástica	1	Beverages	Nancy Davolio
3.6000	10	0	36.00	Furia Bacalhau e Frutos do Mar	Portugal	Guaraná Fantástica	1	Beverages	Janet Leverling
3.6000	25	0	90.00	Around the Horn	UK	Guaraná Fantástica	1	Beverages	Michael Suyama
3.6000	10	0.05	34.20	La maison d'Asie	France	Guaraná Fantástica	1	Beverages	Steven Buchanan
3.6000	15	0	54.00	Familia Arquibaldo	Brazil	Guaraná Fantástica	1	Beverages	Anne Dodsworth
3.6000	15	0	54.00	Santé Gourmet	Norway	Guaraná Fantástica	1	Beverages	Nancy Davolio
3.6000	20	0.1	64.80	Toms Spezialitäten	Germany	Guaraná Fantástica	1	Beverages	Michael Suyama
3.6000	25	0	90.00	Vaffeljernet	Denmark	Guaraná Fantástica	1	Beverages	Nancy Davolio
3.6000	28	0	100.80	Magazzini Alimentari Riuniti	Italy	Guaraná Fantástica	1	Beverages	Laura Callahan
3.6000	80	0.05	273.60	Seven Seas Imports	UK	Guaraná Fantástica	1	Beverages	Laura Callahan
4.5000	14	0	63.00	HILARION-Abastos	Venezuela	Guaraná Fantástica	1	Beverages	Laura Callahan
4.5000	10	0.15	38.25	Familia Arquibaldo	Brazil	Guaraná Fantástica	1	Beverages	Robert King
4.5000	5	0	22.50	Tortuga Restaurante	Mexico	Guaraná Fantástica	1	Beverages	Margaret Peacock
4.5000	8	0	36.00	Santé Gourmet	Norway	Guaraná Fantástica	1	Beverages	Robert King
4.5000	35	0.1	141.75	Hanari Carnes	Brazil	Guaraná Fantástica	1	Beverages	Andrew Fuller
4.5000	18	0.2	64.80	Save-a-lot Markets	USA	Guaraná Fantástica	1	Beverages	Michael Suyama
4.5000	25	0.1	101.25	Mère Paillarde	Canada	Guaraná Fantástica	1	Beverages	Laura Callahan
4.5000	35	0.2	126.00	Piccolo und mehr	Austria	Guaraná Fantástica	1	Beverages	Robert King
4.5000	5	0	22.50	Laughing Bacchus Wine Cellars	Canada	Guaraná Fantástica	1	Beverages	Andrew Fuller
4.5000	3	0	13.50	Frankenversand	Germany	Guaraná Fantástica	1	Beverages	Laura Callahan
4.5000	15	0.15	57.37	Ricardo Adocicados	Brazil	Guaraná Fantástica	1	Beverages	Steven Buchanan
4.5000	20	0	90.00	Wilman Kala	Finland	Guaraná Fantástica	1	Beverages	Robert King
4.5000	35	0	157.50	Queen Cozinha	Brazil	Guaraná Fantástica	1	Beverages	Michael Suyama
4.5000	20	0	90.00	Folies gourmandes	France	Guaraná Fantástica	1	Beverages	Janet Leverling
4.5000	20	0.15	76.50	Königlich Essen	Germany	Guaraná Fantástica	1	Beverages	Anne Dodsworth
4.5000	40	0.25	135.00	Frankenversand	Germany	Guaraná Fantástica	1	Beverages	Nancy Davolio
4.5000	6	0.25	20.25	Berglunds snabbköp	Sweden	Guaraná Fantástica	1	Beverages	Steven Buchanan
4.5000	8	0	36.00	Lonesome Pine Restaurant	USA	Guaraná Fantástica	1	Beverages	Laura Callahan
4.5000	12	0	54.00	Suprêmes délices	Belgium	Guaraná Fantástica	1	Beverages	Michael Suyama
4.5000	10	0	45.00	Königlich Essen	Germany	Guaraná Fantástica	1	Beverages	Anne Dodsworth
4.5000	110	0	495.00	Ernst Handel	Austria	Guaraná Fantástica	1	Beverages	Janet Leverling
4.5000	35	0	157.50	Hanari Carnes	Brazil	Guaraná Fantástica	1	Beverages	Steven Buchanan
4.5000	25	0	112.50	Vaffeljernet	Denmark	Guaraná Fantástica	1	Beverages	Nancy Davolio
4.5000	10	0.25	33.75	HILARION-Abastos	Venezuela	Guaraná Fantástica	1	Beverages	Janet Leverling
4.5000	30	0	135.00	Ernst Handel	Austria	Guaraná Fantástica	1	Beverages	Nancy Davolio
4.5000	80	0	360.00	Ernst Handel	Austria	Guaraná Fantástica	1	Beverages	Laura Callahan
4.5000	20	0	90.00	Save-a-lot Markets	USA	Guaraná Fantástica	1	Beverages	Nancy Davolio
4.5000	12	0	54.00	Wolski  Zajazd	Poland	Guaraná Fantástica	1	Beverages	Laura Callahan
4.5000	30	0.25	101.25	Rattlesnake Canyon Grocery	USA	Guaraná Fantástica	1	Beverages	Andrew Fuller
4.5000	12	0	54.00	Godos Cocina Típica	Spain	Guaraná Fantástica	1	Beverages	Andrew Fuller
4.5000	10	0	45.00	Reggiani Caseifici	Italy	Guaraná Fantástica	1	Beverages	Andrew Fuller
4.5000	30	0.25	101.25	Bottom-Dollar Markets	Canada	Guaraná Fantástica	1	Beverages	Nancy Davolio
4.5000	21	0	94.50	Save-a-lot Markets	USA	Guaraná Fantástica	1	Beverages	Michael Suyama
4.5000	10	0.2	36.00	La maison d'Asie	France	Guaraná Fantástica	1	Beverages	Robert King
4.5000	15	0	67.50	HILARION-Abastos	Venezuela	Guaraná Fantástica	1	Beverages	Robert King
4.5000	20	0	90.00	Pericles Comidas clásicas	Mexico	Guaraná Fantástica	1	Beverages	Andrew Fuller
11.2000	4	0	44.80	Königlich Essen	Germany	NuNuCa Nuß-Nougat-Creme	0	Confections	Margaret Peacock
11.2000	10	0	112.00	Familia Arquibaldo	Brazil	NuNuCa Nuß-Nougat-Creme	0	Confections	Margaret Peacock
11.2000	50	0	560.00	Bon app'	France	NuNuCa Nuß-Nougat-Creme	0	Confections	Janet Leverling
11.2000	7	0.25	58.80	Save-a-lot Markets	USA	NuNuCa Nuß-Nougat-Creme	0	Confections	Nancy Davolio
11.2000	12	0	134.40	Magazzini Alimentari Riuniti	Italy	NuNuCa Nuß-Nougat-Creme	0	Confections	Laura Callahan
11.2000	60	0.05	638.40	Bottom-Dollar Markets	Canada	NuNuCa Nuß-Nougat-Creme	0	Confections	Janet Leverling
14.0000	18	0.1	226.80	Königlich Essen	Germany	NuNuCa Nuß-Nougat-Creme	0	Confections	Anne Dodsworth
14.0000	12	0.25	126.00	Maison Dewey	Belgium	NuNuCa Nuß-Nougat-Creme	0	Confections	Margaret Peacock
14.0000	35	0.25	367.50	Rattlesnake Canyon Grocery	USA	NuNuCa Nuß-Nougat-Creme	0	Confections	Steven Buchanan
14.0000	15	0.05	199.50	Wellington Importadora	Brazil	NuNuCa Nuß-Nougat-Creme	0	Confections	Margaret Peacock
14.0000	5	0	70.00	Laughing Bacchus Wine Cellars	Canada	NuNuCa Nuß-Nougat-Creme	0	Confections	Andrew Fuller
14.0000	10	0.2	112.00	La maison d'Asie	France	NuNuCa Nuß-Nougat-Creme	0	Confections	Andrew Fuller
14.0000	6	0.2	67.20	LINO-Delicateses	Venezuela	NuNuCa Nuß-Nougat-Creme	0	Confections	Margaret Peacock
14.0000	20	0.15	238.00	Victuailles en stock	France	NuNuCa Nuß-Nougat-Creme	0	Confections	Nancy Davolio
14.0000	10	0.05	133.00	Ricardo Adocicados	Brazil	NuNuCa Nuß-Nougat-Creme	0	Confections	Steven Buchanan
14.0000	5	0	70.00	Galería del gastrónomo	Spain	NuNuCa Nuß-Nougat-Creme	0	Confections	Laura Callahan
14.0000	24	0	336.00	LINO-Delicateses	Venezuela	NuNuCa Nuß-Nougat-Creme	0	Confections	Andrew Fuller
14.0000	15	0	210.00	HILARION-Abastos	Venezuela	NuNuCa Nuß-Nougat-Creme	0	Confections	Robert King
24.9000	50	0.15	1058.25	LILA-Supermercado	Venezuela	Gumbär Gummibärchen	0	Confections	Janet Leverling
24.9000	24	0	597.60	Frankenversand	Germany	Gumbär Gummibärchen	0	Confections	Margaret Peacock
24.9000	16	0	398.40	LILA-Supermercado	Venezuela	Gumbär Gummibärchen	0	Confections	Nancy Davolio
24.9000	70	0.25	1307.25	Save-a-lot Markets	USA	Gumbär Gummibärchen	0	Confections	Nancy Davolio
24.9000	30	0.05	709.65	Magazzini Alimentari Riuniti	Italy	Gumbär Gummibärchen	0	Confections	Andrew Fuller
24.9000	30	0	747.00	Que Delícia	Brazil	Gumbär Gummibärchen	0	Confections	Laura Callahan
24.9000	2	0	49.80	Franchi S.p.A.	Italy	Gumbär Gummibärchen	0	Confections	Andrew Fuller
24.9000	10	0	249.00	Split Rail Beer & Ale	USA	Gumbär Gummibärchen	0	Confections	Janet Leverling
24.9000	15	0	373.50	Berglunds snabbköp	Sweden	Gumbär Gummibärchen	0	Confections	Janet Leverling
24.9000	6	0	149.40	Rancho grande	Argentina	Gumbär Gummibärchen	0	Confections	Margaret Peacock
24.9000	30	0	747.00	Suprêmes délices	Belgium	Gumbär Gummibärchen	0	Confections	Robert King
24.9000	30	0	747.00	Queen Cozinha	Brazil	Gumbär Gummibärchen	0	Confections	Andrew Fuller
31.2300	40	0	1249.20	QUICK-Stop	Germany	Gumbär Gummibärchen	0	Confections	Janet Leverling
31.2300	6	0	187.38	Que Delícia	Brazil	Gumbär Gummibärchen	0	Confections	Nancy Davolio
31.2300	5	0.05	148.34	Lehmanns Marktstand	Germany	Gumbär Gummibärchen	0	Confections	Janet Leverling
31.2300	35	0.15	929.09	Ernst Handel	Austria	Gumbär Gummibärchen	0	Confections	Robert King
31.2300	30	0.15	796.36	Antonio Moreno Taquería	Mexico	Gumbär Gummibärchen	0	Confections	Nancy Davolio
31.2300	15	0	468.45	Piccolo und mehr	Austria	Gumbär Gummibärchen	0	Confections	Andrew Fuller
31.2300	30	0	936.90	Save-a-lot Markets	USA	Gumbär Gummibärchen	0	Confections	Nancy Davolio
31.2300	15	0	468.45	White Clover Markets	USA	Gumbär Gummibärchen	0	Confections	Janet Leverling
31.2300	12	0.1	337.28	Richter Supermarkt	Switzerland	Gumbär Gummibärchen	0	Confections	Janet Leverling
31.2300	20	0	624.60	Richter Supermarkt	Switzerland	Gumbär Gummibärchen	0	Confections	Janet Leverling
31.2300	21	0.2	524.66	HILARION-Abastos	Venezuela	Gumbär Gummibärchen	0	Confections	Janet Leverling
31.2300	40	0.15	1061.82	Königlich Essen	Germany	Gumbär Gummibärchen	0	Confections	Janet Leverling
31.2300	12	0	374.76	Drachenblut Delikatessen	Germany	Gumbär Gummibärchen	0	Confections	Nancy Davolio
31.2300	18	0.15	477.82	Königlich Essen	Germany	Gumbär Gummibärchen	0	Confections	Anne Dodsworth
31.2300	35	0.25	819.79	Berglunds snabbköp	Sweden	Gumbär Gummibärchen	0	Confections	Laura Callahan
31.2300	20	0	624.60	Queen Cozinha	Brazil	Gumbär Gummibärchen	0	Confections	Robert King
31.2300	5	0	156.15	La corne d'abondance	France	Gumbär Gummibärchen	0	Confections	Michael Suyama
31.2300	6	0	187.38	Maison Dewey	Belgium	Gumbär Gummibärchen	0	Confections	Janet Leverling
31.2300	63	0	1967.49	QUICK-Stop	Germany	Gumbär Gummibärchen	0	Confections	Janet Leverling
31.2300	12	0	374.76	Eastern Connection	UK	Gumbär Gummibärchen	0	Confections	Margaret Peacock
35.1000	25	0	877.50	HILARION-Abastos	Venezuela	Schoggi Schokolade	0	Confections	Margaret Peacock
35.1000	15	0.25	394.88	Lehmanns Marktstand	Germany	Schoggi Schokolade	0	Confections	Margaret Peacock
35.1000	50	0	1755.00	Old World Delicatessen	USA	Schoggi Schokolade	0	Confections	Janet Leverling
43.9000	120	0	5268.00	QUICK-Stop	Germany	Schoggi Schokolade	0	Confections	Andrew Fuller
43.9000	50	0	2195.00	Rattlesnake Canyon Grocery	USA	Schoggi Schokolade	0	Confections	Nancy Davolio
43.9000	40	0	1756.00	Maison Dewey	Belgium	Schoggi Schokolade	0	Confections	Margaret Peacock
43.9000	10	0	439.00	La corne d'abondance	France	Schoggi Schokolade	0	Confections	Andrew Fuller
43.9000	25	0	1097.50	Suprêmes délices	Belgium	Schoggi Schokolade	0	Confections	Margaret Peacock
43.9000	30	0	1317.00	Ernst Handel	Austria	Schoggi Schokolade	0	Confections	Laura Callahan
36.4000	20	0	728.00	Morgenstern Gesundkost	Germany	Rössle Sauerkraut	1	Produce	Andrew Fuller
36.4000	28	0	1019.20	Suprêmes délices	Belgium	Rössle Sauerkraut	1	Produce	Margaret Peacock
36.4000	4	0	145.60	Die Wandernde Kuh	Germany	Rössle Sauerkraut	1	Produce	Andrew Fuller
36.4000	14	0	509.60	Tortuga Restaurante	Mexico	Rössle Sauerkraut	1	Produce	Robert King
36.4000	30	0	1092.00	Blondesddsl père et fils	France	Rössle Sauerkraut	1	Produce	Margaret Peacock
36.4000	13	0.1	425.88	Ernst Handel	Austria	Rössle Sauerkraut	1	Produce	Andrew Fuller
36.4000	20	0.15	618.80	Seven Seas Imports	UK	Rössle Sauerkraut	1	Produce	Nancy Davolio
36.4000	6	0	218.40	Santé Gourmet	Norway	Rössle Sauerkraut	1	Produce	Nancy Davolio
36.4000	42	0.1	1375.92	Queen Cozinha	Brazil	Rössle Sauerkraut	1	Produce	Robert King
36.4000	12	0	436.80	Reggiani Caseifici	Italy	Rössle Sauerkraut	1	Produce	Laura Callahan
36.4000	15	0	546.00	Save-a-lot Markets	USA	Rössle Sauerkraut	1	Produce	Laura Callahan
36.4000	30	0	1092.00	Suprêmes délices	Belgium	Rössle Sauerkraut	1	Produce	Robert King
36.4000	18	0	655.20	Pericles Comidas clásicas	Mexico	Rössle Sauerkraut	1	Produce	Steven Buchanan
45.6000	20	0	912.00	LILA-Supermercado	Venezuela	Rössle Sauerkraut	1	Produce	Margaret Peacock
45.6000	8	0.05	346.56	La maison d'Asie	France	Rössle Sauerkraut	1	Produce	Michael Suyama
45.6000	3	0	136.80	Blauer See Delikatessen	Germany	Rössle Sauerkraut	1	Produce	Margaret Peacock
45.6000	35	0	1596.00	Ernst Handel	Austria	Rössle Sauerkraut	1	Produce	Janet Leverling
45.6000	7	0	319.20	Lonesome Pine Restaurant	USA	Rössle Sauerkraut	1	Produce	Margaret Peacock
45.6000	10	0	456.00	The Cracker Box	USA	Rössle Sauerkraut	1	Produce	Margaret Peacock
45.6000	15	0.25	513.00	Alfreds Futterkiste	Germany	Rössle Sauerkraut	1	Produce	Michael Suyama
45.6000	20	0	912.00	Maison Dewey	Belgium	Rössle Sauerkraut	1	Produce	Steven Buchanan
45.6000	60	0.1	2462.40	Vaffeljernet	Denmark	Rössle Sauerkraut	1	Produce	Margaret Peacock
45.6000	20	0	912.00	Berglunds snabbköp	Sweden	Rössle Sauerkraut	1	Produce	Nancy Davolio
45.6000	5	0.2	182.40	White Clover Markets	USA	Rössle Sauerkraut	1	Produce	Margaret Peacock
45.6000	24	0	1094.40	Seven Seas Imports	UK	Rössle Sauerkraut	1	Produce	Michael Suyama
45.6000	3	0	136.80	Wilman Kala	Finland	Rössle Sauerkraut	1	Produce	Margaret Peacock
45.6000	30	0.1	1231.20	Berglunds snabbköp	Sweden	Rössle Sauerkraut	1	Produce	Janet Leverling
45.6000	8	0	364.80	Cactus Comidas para llevar	Argentina	Rössle Sauerkraut	1	Produce	Robert King
45.6000	2	0	91.20	Alfreds Futterkiste	Germany	Rössle Sauerkraut	1	Produce	Nancy Davolio
45.6000	20	0	912.00	HILARION-Abastos	Venezuela	Rössle Sauerkraut	1	Produce	Nancy Davolio
45.6000	70	0.05	3032.40	Ernst Handel	Austria	Rössle Sauerkraut	1	Produce	Robert King
45.6000	20	0	912.00	LINO-Delicateses	Venezuela	Rössle Sauerkraut	1	Produce	Nancy Davolio
45.6000	8	0.15	310.08	Queen Cozinha	Brazil	Rössle Sauerkraut	1	Produce	Laura Callahan
99.0000	10	0	990.00	GROSELLA-Restaurante	Venezuela	Thüringer Rostbratwurst	1	Meat/Poultry	Laura Callahan
99.0000	15	0	1485.00	Comércio Mineiro	Brazil	Thüringer Rostbratwurst	1	Meat/Poultry	Laura Callahan
99.0000	25	0.1	2227.50	Old World Delicatessen	USA	Thüringer Rostbratwurst	1	Meat/Poultry	Laura Callahan
99.0000	4	0	396.00	Pericles Comidas clásicas	Mexico	Thüringer Rostbratwurst	1	Meat/Poultry	Laura Callahan
99.0000	35	0	3465.00	Blondesddsl père et fils	France	Thüringer Rostbratwurst	1	Meat/Poultry	Margaret Peacock
99.0000	20	0	1980.00	Split Rail Beer & Ale	USA	Thüringer Rostbratwurst	1	Meat/Poultry	Laura Callahan
99.0000	14	0	1386.00	Ernst Handel	Austria	Thüringer Rostbratwurst	1	Meat/Poultry	Margaret Peacock
99.0000	21	0	2079.00	Eastern Connection	UK	Thüringer Rostbratwurst	1	Meat/Poultry	Nancy Davolio
99.0000	24	0.15	2019.60	Save-a-lot Markets	USA	Thüringer Rostbratwurst	1	Meat/Poultry	Margaret Peacock
99.0000	18	0.1	1603.80	Vaffeljernet	Denmark	Thüringer Rostbratwurst	1	Meat/Poultry	Nancy Davolio
123.7900	36	0	4456.44	Save-a-lot Markets	USA	Thüringer Rostbratwurst	1	Meat/Poultry	Michael Suyama
123.7900	10	0	1237.90	Wartian Herkku	Finland	Thüringer Rostbratwurst	1	Meat/Poultry	Andrew Fuller
123.7900	6	0	742.74	The Cracker Box	USA	Thüringer Rostbratwurst	1	Meat/Poultry	Margaret Peacock
123.7900	20	0	2475.80	Godos Cocina Típica	Spain	Thüringer Rostbratwurst	1	Meat/Poultry	Margaret Peacock
123.7900	36	0	4456.44	Richter Supermarkt	Switzerland	Thüringer Rostbratwurst	1	Meat/Poultry	Robert King
123.7900	10	0	1237.90	Hungry Owl All-Night Grocers	Ireland	Thüringer Rostbratwurst	1	Meat/Poultry	Anne Dodsworth
123.7900	40	0	4951.60	QUICK-Stop	Germany	Thüringer Rostbratwurst	1	Meat/Poultry	Andrew Fuller
123.7900	12	0.05	1411.21	Ernst Handel	Austria	Thüringer Rostbratwurst	1	Meat/Poultry	Margaret Peacock
123.7900	18	0	2228.22	Lehmanns Marktstand	Germany	Thüringer Rostbratwurst	1	Meat/Poultry	Janet Leverling
123.7900	20	0.05	2352.01	La maison d'Asie	France	Thüringer Rostbratwurst	1	Meat/Poultry	Andrew Fuller
123.7900	14	0.05	1646.41	Frankenversand	Germany	Thüringer Rostbratwurst	1	Meat/Poultry	Michael Suyama
123.7900	20	0.25	1856.85	Bólido Comidas preparadas	Spain	Thüringer Rostbratwurst	1	Meat/Poultry	Margaret Peacock
123.7900	8	0.05	940.80	Tradição Hipermercados	Brazil	Thüringer Rostbratwurst	1	Meat/Poultry	Nancy Davolio
123.7900	10	0.25	928.42	Berglunds snabbköp	Sweden	Thüringer Rostbratwurst	1	Meat/Poultry	Laura Callahan
123.7900	24	0	2970.96	Königlich Essen	Germany	Thüringer Rostbratwurst	1	Meat/Poultry	Anne Dodsworth
123.7900	80	0	9903.20	Hungry Owl All-Night Grocers	Ireland	Thüringer Rostbratwurst	1	Meat/Poultry	Janet Leverling
123.7900	60	0.25	5570.55	Hungry Owl All-Night Grocers	Ireland	Thüringer Rostbratwurst	1	Meat/Poultry	Andrew Fuller
123.7900	14	0	1733.06	France restauration	France	Thüringer Rostbratwurst	1	Meat/Poultry	Andrew Fuller
123.7900	50	0.25	4642.12	Folk och fä HB	Sweden	Thüringer Rostbratwurst	1	Meat/Poultry	Robert King
123.7900	2	0.25	185.68	Great Lakes Food Market	USA	Thüringer Rostbratwurst	1	Meat/Poultry	Janet Leverling
123.7900	10	0	1237.90	Princesa Isabel Vinhos	Portugal	Thüringer Rostbratwurst	1	Meat/Poultry	Laura Callahan
123.7900	60	0.25	5570.55	Save-a-lot Markets	USA	Thüringer Rostbratwurst	1	Meat/Poultry	Robert King
20.7000	60	0.25	931.50	Ernst Handel	Austria	Nord-Ost Matjeshering	0	Seafood	Anne Dodsworth
20.7000	6	0	124.20	Romero y tomillo	Spain	Nord-Ost Matjeshering	0	Seafood	Margaret Peacock
20.7000	10	0	207.00	Romero y tomillo	Spain	Nord-Ost Matjeshering	0	Seafood	Nancy Davolio
20.7000	35	0.2	579.60	Folk och fä HB	Sweden	Nord-Ost Matjeshering	0	Seafood	Andrew Fuller
20.7000	8	0.05	157.32	Split Rail Beer & Ale	USA	Nord-Ost Matjeshering	0	Seafood	Margaret Peacock
20.7000	15	0	310.50	Old World Delicatessen	USA	Nord-Ost Matjeshering	0	Seafood	Margaret Peacock
20.7000	18	0.1	335.34	Hungry Owl All-Night Grocers	Ireland	Nord-Ost Matjeshering	0	Seafood	Laura Callahan
20.7000	18	0	372.60	Rattlesnake Canyon Grocery	USA	Nord-Ost Matjeshering	0	Seafood	Nancy Davolio
20.7000	28	0.25	434.70	LILA-Supermercado	Venezuela	Nord-Ost Matjeshering	0	Seafood	Nancy Davolio
20.7000	8	0	165.60	Königlich Essen	Germany	Nord-Ost Matjeshering	0	Seafood	Janet Leverling
25.8900	20	0.2	414.24	Lehmanns Marktstand	Germany	Nord-Ost Matjeshering	0	Seafood	Margaret Peacock
25.8900	10	0	258.90	Berglunds snabbköp	Sweden	Nord-Ost Matjeshering	0	Seafood	Nancy Davolio
25.8900	15	0	388.35	Eastern Connection	UK	Nord-Ost Matjeshering	0	Seafood	Robert King
25.8900	10	0	258.90	Lehmanns Marktstand	Germany	Nord-Ost Matjeshering	0	Seafood	Laura Callahan
25.8900	20	0	517.80	Frankenversand	Germany	Nord-Ost Matjeshering	0	Seafood	Laura Callahan
25.8900	30	0	776.70	Familia Arquibaldo	Brazil	Nord-Ost Matjeshering	0	Seafood	Steven Buchanan
25.8900	2	0.25	38.84	Gourmet Lanchonetes	Brazil	Nord-Ost Matjeshering	0	Seafood	Margaret Peacock
25.8900	3	0.25	58.25	Let's Stop N Shop	USA	Nord-Ost Matjeshering	0	Seafood	Laura Callahan
25.8900	15	0	388.35	Queen Cozinha	Brazil	Nord-Ost Matjeshering	0	Seafood	Margaret Peacock
25.8900	15	0	388.35	Gourmet Lanchonetes	Brazil	Nord-Ost Matjeshering	0	Seafood	Andrew Fuller
25.8900	30	0	776.70	Richter Supermarkt	Switzerland	Nord-Ost Matjeshering	0	Seafood	Janet Leverling
25.8900	15	0.2	310.68	Queen Cozinha	Brazil	Nord-Ost Matjeshering	0	Seafood	Laura Callahan
25.8900	25	0.25	485.44	Simons bistro	Denmark	Nord-Ost Matjeshering	0	Seafood	Margaret Peacock
25.8900	20	0.05	491.91	Tradição Hipermercados	Brazil	Nord-Ost Matjeshering	0	Seafood	Nancy Davolio
25.8900	40	0.25	776.70	Berglunds snabbköp	Sweden	Nord-Ost Matjeshering	0	Seafood	Steven Buchanan
25.8900	15	0.05	368.93	Lehmanns Marktstand	Germany	Nord-Ost Matjeshering	0	Seafood	Robert King
25.8900	35	0	906.15	Königlich Essen	Germany	Nord-Ost Matjeshering	0	Seafood	Anne Dodsworth
25.8900	36	0	932.04	Hungry Owl All-Night Grocers	Ireland	Nord-Ost Matjeshering	0	Seafood	Janet Leverling
25.8900	1	0	25.89	Romero y tomillo	Spain	Nord-Ost Matjeshering	0	Seafood	Margaret Peacock
25.8900	30	0	776.70	HILARION-Abastos	Venezuela	Nord-Ost Matjeshering	0	Seafood	Laura Callahan
25.8900	15	0	388.35	Santé Gourmet	Norway	Nord-Ost Matjeshering	0	Seafood	Andrew Fuller
25.8900	4	0.25	77.67	LILA-Supermercado	Venezuela	Nord-Ost Matjeshering	0	Seafood	Laura Callahan
10.0000	20	0	200.00	Hanari Carnes	Brazil	Gorgonzola Telino	0	Dairy Products	Janet Leverling
10.0000	40	0	400.00	Rattlesnake Canyon Grocery	USA	Gorgonzola Telino	0	Dairy Products	Michael Suyama
10.0000	15	0.05	142.50	QUICK-Stop	Germany	Gorgonzola Telino	0	Dairy Products	Janet Leverling
10.0000	4	0	40.00	Königlich Essen	Germany	Gorgonzola Telino	0	Dairy Products	Nancy Davolio
10.0000	25	0.2	200.00	Hungry Owl All-Night Grocers	Ireland	Gorgonzola Telino	0	Dairy Products	Robert King
10.0000	56	0.2	448.00	Frankenversand	Germany	Gorgonzola Telino	0	Dairy Products	Margaret Peacock
10.0000	30	0	300.00	Die Wandernde Kuh	Germany	Gorgonzola Telino	0	Dairy Products	Michael Suyama
10.0000	70	0.05	665.00	Seven Seas Imports	UK	Gorgonzola Telino	0	Dairy Products	Steven Buchanan
10.0000	20	0	200.00	Drachenblut Delikatessen	Germany	Gorgonzola Telino	0	Dairy Products	Margaret Peacock
10.0000	30	0	300.00	Wolski  Zajazd	Poland	Gorgonzola Telino	0	Dairy Products	Nancy Davolio
10.0000	42	0.05	399.00	Mère Paillarde	Canada	Gorgonzola Telino	0	Dairy Products	Nancy Davolio
10.0000	60	0.1	540.00	Ernst Handel	Austria	Gorgonzola Telino	0	Dairy Products	Michael Suyama
10.0000	32	0	320.00	Save-a-lot Markets	USA	Gorgonzola Telino	0	Dairy Products	Nancy Davolio
10.0000	14	0	140.00	Gourmet Lanchonetes	Brazil	Gorgonzola Telino	0	Dairy Products	Michael Suyama
10.0000	3	0.1	27.00	Toms Spezialitäten	Germany	Gorgonzola Telino	0	Dairy Products	Michael Suyama
10.0000	35	0.15	297.50	Suprêmes délices	Belgium	Gorgonzola Telino	0	Dairy Products	Anne Dodsworth
10.0000	20	0.05	190.00	Tradição Hipermercados	Brazil	Gorgonzola Telino	0	Dairy Products	Robert King
12.5000	20	0	250.00	Lehmanns Marktstand	Germany	Gorgonzola Telino	0	Dairy Products	Janet Leverling
12.5000	30	0	375.00	Richter Supermarkt	Switzerland	Gorgonzola Telino	0	Dairy Products	Nancy Davolio
12.5000	55	0.15	584.37	QUICK-Stop	Germany	Gorgonzola Telino	0	Dairy Products	Steven Buchanan
12.5000	30	0	375.00	Wartian Herkku	Finland	Gorgonzola Telino	0	Dairy Products	Andrew Fuller
12.5000	6	0.05	71.25	Rattlesnake Canyon Grocery	USA	Gorgonzola Telino	0	Dairy Products	Margaret Peacock
12.5000	60	0.2	600.00	Hungry Owl All-Night Grocers	Ireland	Gorgonzola Telino	0	Dairy Products	Nancy Davolio
12.5000	35	0.2	350.00	Rattlesnake Canyon Grocery	USA	Gorgonzola Telino	0	Dairy Products	Steven Buchanan
12.5000	20	0	250.00	Tortuga Restaurante	Mexico	Gorgonzola Telino	0	Dairy Products	Janet Leverling
12.5000	50	0.05	593.75	Blondesddsl père et fils	France	Gorgonzola Telino	0	Dairy Products	Margaret Peacock
12.5000	20	0.05	237.50	Queen Cozinha	Brazil	Gorgonzola Telino	0	Dairy Products	Robert King
12.5000	8	0.1	90.00	Die Wandernde Kuh	Germany	Gorgonzola Telino	0	Dairy Products	Nancy Davolio
12.5000	20	0.25	187.50	Old World Delicatessen	USA	Gorgonzola Telino	0	Dairy Products	Nancy Davolio
12.5000	20	0	250.00	HILARION-Abastos	Venezuela	Gorgonzola Telino	0	Dairy Products	Anne Dodsworth
12.5000	50	0	625.00	Save-a-lot Markets	USA	Gorgonzola Telino	0	Dairy Products	Laura Callahan
12.5000	3	0.05	35.62	Bon app'	France	Gorgonzola Telino	0	Dairy Products	Steven Buchanan
12.5000	8	0	100.00	Piccolo und mehr	Austria	Gorgonzola Telino	0	Dairy Products	Michael Suyama
12.5000	50	0	625.00	Around the Horn	UK	Gorgonzola Telino	0	Dairy Products	Janet Leverling
12.5000	70	0.2	700.00	Ernst Handel	Austria	Gorgonzola Telino	0	Dairy Products	Nancy Davolio
12.5000	2	0.25	18.75	Folk och fä HB	Sweden	Gorgonzola Telino	0	Dairy Products	Margaret Peacock
